GEOID,area
28007,161850.08744428703
28033,21424121.826332096
28055,1179951.88177006
28075,366235.4694078364
28143,15871.866674105218
28157,439996.3974806385
28163,95911722.87078862
28149,104396300.68365024
28151,402057.71504120476
28001,14536828.839247508
28011,1742973.150258725
28029,650094.606910791
28043,1260355.7921766543
28083,13015139.687545313
28087,8410689.636755059
28103,1524912.806242212
28121,41250370.96031008
28141,958801.5743963443
28051,805835.6748085414
28017,127793.5860398862
28089,2176885.996960569
28109,198632.57350870312
28021,119941.96881627444
28053,1782520.7061339347
28137,113243.63016114471
28049,33183095.774679676
28013,101573.57027978632
28023,166334.50771101177
28047,338436010.5755772
28153,16492797.413019206
28159,122132.59622172626
28161,5889.42507847939
28115,124464.72491747979
28129,2122391.8995089503
28067,165124918.62276092
28071,16056981.000226641
28085,6250.152417691888
28133,6328542.723195863
28037,0.0
28041,4138207.759359031
28091,150380.29918714866
28095,1371368.6482152294
28105,253135.2106139533
28117,1689786.3011082874
28125,0.0
28059,540144195.5179714
28107,158514.65340340562
28065,0.0
28069,3237358.2573440364
28039,125416591.58662184
28005,6404.310227626246
28113,48015.93203940352
28063,15411.361578385182
28127,365539.05014603003
28015,38722.85540781056
28135,450432.03997196263
28145,215665.2328186045
28019,54025.17135379743
28073,621737.2578021855
28025,2086836.6712047327
28155,46995.5282204601
28031,3412459.68999866
28035,3412994.32019756
28099,1355230.6356231477
28147,58313.058562657185
28101,371595.61473888915
28077,60318.887469588175
28097,1261349.6304054237
28111,23251416.858588625
28045,49962504.1426906
28079,124861.53505923128
28139,79427.21669396534
28009,13100.078677768048
28131,75857345.41121733
28119,149261.86153513557
28057,366915.82326721493
28081,85523.90700997616
28061,137811.45284129947
28093,18984373.070517153
28027,8916839.46681454
28003,6466878.350566148
28123,47754924.50783456
