GEOID,area
49001,1266237697.362559
49003,619032428.7874656
49011,348459055.4665092
49029,620818421.8799877
49035,552808562.2804658
49043,2469117462.7328053
49049,1787876970.6017115
49025,6518399825.1688
49033,331886987.27024394
49045,1316205829.9266787
49047,1385912304.8234248
49051,1989756456.6805885
49007,381681744.53947854
49019,1785454479.7328742
49005,1967209088.099314
49023,797353643.559251
49057,924575346.7803664
49017,5848509741.414514
49037,7447274025.333575
49009,676761787.2073538
49021,3053353779.7935953
49027,2576251650.1423006
49055,2451504363.4535174
49041,3081500568.2697377
49031,824254053.6240332
49053,3665864804.0651636
49015,3945193922.7083774
49039,27643482.75191582
49013,2967031817.178714
