GEOID,area
08013,1078319088.1266403
08029,449371150.6700337
08049,2742245151.8666787
08077,1682694882.7725441
08083,301410013.151591
08091,182518793.91563165
08019,988492330.2683421
08023,2754052.874935828
08031,29641490.79687887
08037,2759352946.934082
08055,490983939.94651616
08065,231843577.975977
08071,2402658640.235547
08093,3224890565.266407
08105,290679067.8939768
08113,157073548.80892065
08043,433690471.15001255
08097,2101025982.7393808
08035,768844975.4878061
08027,324136902.27166206
08051,2073960908.11012
08111,385470791.6315396
08005,30418433.524311848
08033,190402390.01753184
08069,3614720995.198003
08117,1578712623.0298855
08001,91564483.4420391
08021,1134078912.8100927
08039,58807971.19756237
08059,1296022149.8838418
08073,728976.7051899717
08101,83060518.43104577
08121,3210991.8615719024
08125,7559386.94332241
08003,349261607.0561739
08015,518004458.26978403
08053,1622337781.3327534
08009,2718610135.694722
08011,7845656.529458037
08017,5435354.520959143
08115,170185.39562028932
08014,4080466.330935458
08099,348207.2863181754
08041,689358918.2268661
08047,341866494.4174195
08089,1093263696.9362957
08103,1245044752.73404
08109,2023624037.0507054
08119,803395330.9077004
08081,567202002.5792643
08085,738356784.1469747
08061,119103.66772537022
08075,32844661.341238145
08007,497876052.8906232
08123,786750194.3726174
08107,671725580.1896836
08087,14325751.513543809
08063,199255.8675715585
08045,2191054452.6014233
08025,141238.6792393165
08067,837782027.5468283
08095,153906.1253723087
08057,1758827807.1823509
08079,719814571.9242104
